filename,width,height,class,xmin,ymin,xmax,ymax
000000034837.jpg,640,426,cup,320.62,216.87,342,248.76
000000034837.jpg,640,426,cup,332.6,193.84,345.91,213.8
000000034837.jpg,640,426,person,390.58,92.7,638.52,372.23
000000034837.jpg,640,426,person,397.28,106.1,519.82,217.15
000000034837.jpg,640,426,person,278.67,119.23,356.92,222.08
000000034837.jpg,640,426,person,181.85,95.07,274.4,284.11
000000034837.jpg,640,426,person,201.47,68.64,291.24,185.5
000000034837.jpg,640,426,person,264.22,138.34,284.01,173.53
000000034837.jpg,640,426,person,154.92,140.43,170.9,185.07
000000034837.jpg,640,426,person,0.96,114.88,235.5,421.21
000000034837.jpg,640,426,person,113.57,104.35,146.33,181.08
000000034837.jpg,640,426,cup,392.2,306.85,426.64,318.76
000000034837.jpg,640,426,cup,84.31,188.8,149.47,235.97
000000034837.jpg,640,426,cup,253.97,237.56,282.62,272.55
000000034837.jpg,640,426,cup,383.29,202.4,392.84,214.32
000000034837.jpg,640,426,person,153.99,114.27,184.34,155.51
000000034837.jpg,640,426,cup,331.43,209.76,356.74,230.92
000000034837.jpg,640,426,cup,353.66,179.69,389.73,226.52
000000034837.jpg,640,426,person,341.24,153.75,368,183.86
000000034837.jpg,640,426,cup,393.03,260.29,426.7,319.55
000000034837.jpg,640,426,cup,393.83,203.61,465.93,305.84
000000034842.jpg,300,400,cup,65.48,167.97,83.8,189.26
000000034882.jpg,456,640,sports ball,263.45,25.91,283.49,48.82
000000034882.jpg,456,640,person,1.43,180.33,342.96,586.43
000000034882.jpg,456,640,person,277.22,80.15,349.04,286.96
000000034882.jpg,456,640,person,133.88,93.83,187.49,211.85
000000034882.jpg,456,640,person,90.53,23.74,113.18,85.76
000000034882.jpg,456,640,person,322.6,101.65,372.74,272.02
000000034882.jpg,456,640,person,370.3,21.27,407.48,88.6
000000034882.jpg,456,640,person,224.08,44.32,241.04,87.4
000000034882.jpg,456,640,person,116.22,44.6,132.64,86.12
000000034882.jpg,456,640,person,64.19,21.3,91.17,82.65
000000034882.jpg,456,640,person,170.67,75.09,312.32,319.15
000000034882.jpg,456,640,person,171.96,42.16,196.69,88.36
000000034993.jpg,640,427,person,177.52,90.2,529.67,371.35
000000034993.jpg,640,427,cup,544.8,100.69,561.27,113.89
000000034993.jpg,640,427,cup,529.96,99.82,545,113.6
000000035049.jpg,640,427,sports ball,384.4,235.98,419.35,256.86
000000035049.jpg,640,427,sports ball,314.73,386.76,345.09,414.21
000000035049.jpg,640,427,person,120.21,2.4,239.47,417.86
000000035049.jpg,640,427,person,368.47,55.49,639.04,427
000000035049.jpg,640,427,person,204.98,174.38,402.96,427
000000035049.jpg,640,427,person,336.8,121.86,470.18,267.71
000000035049.jpg,640,427,person,297.24,58.44,551.22,418.9
000000035127.jpg,640,480,cup,462.04,124.9,535.22,215.13
000000035176.jpg,640,480,person,255.07,193.67,330.4,470.26
000000035176.jpg,640,480,person,318.2,183.37,500.49,469.21
000000035176.jpg,640,480,person,491.55,161.75,639.65,477.9
000000035176.jpg,640,480,person,551.11,162.87,603.25,316.4
000000035176.jpg,640,480,person,182.7,223.24,261.62,428.65
000000035176.jpg,640,480,person,404.56,184.18,459.02,265.49
000000035176.jpg,640,480,person,445.93,172.13,496.24,285.1
000000035176.jpg,640,480,person,476.4,179.44,553.41,358.39
000000035176.jpg,640,480,person,522.84,183.98,566.9,260.25
000000035176.jpg,640,480,cup,211.83,176.17,228.18,198.4
000000035176.jpg,640,480,person,110.96,248.1,246.86,473.77
000000035211.jpg,480,640,person,65.24,207.85,362.04,632.77
000000035211.jpg,480,640,sports ball,285.98,387.25,330.01,428.26
000000035222.jpg,425,640,cup,43.38,305.35,118.55,356.56
000000035228.jpg,427,640,sports ball,215.42,266.17,246.07,281.63
000000035228.jpg,427,640,person,36.32,140.52,270.69,474.52
000000035228.jpg,427,640,person,224.43,130.07,266.54,168.22
000000035228.jpg,427,640,person,72.64,59.63,140.1,158.58
000000035228.jpg,427,640,person,344.62,64.64,411.05,141.88
000000035228.jpg,427,640,person,34.65,124.85,78.52,158.92
000000035228.jpg,427,640,person,131.49,41.89,193.47,137.04
000000035228.jpg,427,640,person,293.82,130.77,337.08,172.55
000000035228.jpg,427,640,person,162.98,94.55,213.12,164.19
000000035228.jpg,427,640,person,291.35,64.11,359.59,140.12
000000035228.jpg,427,640,person,0,75.55,42.72,136.03
000000035228.jpg,427,640,person,211.11,259.24,271.68,373.27
000000035230.jpg,640,427,cup,283.83,231.99,376.17,339.42
000000035269.jpg,640,480,cup,67.03,1.62,201.08,151.89
000000035272.jpg,612,612,cup,279.81,285.32,362.51,406.62
000000035272.jpg,612,612,cup,195.44,147.23,259.89,240.87
000000035272.jpg,612,612,person,332.23,0,608.82,192.34
000000035358.jpg,640,480,person,248.47,112.43,452.7,272.12
000000035358.jpg,640,480,cup,157.48,239.46,204.94,303.1
000000035358.jpg,640,480,person,0,229.01,138.73,480
000000035367.jpg,426,640,cup,139.72,196.13,174.09,239.31
000000035367.jpg,426,640,cup,101.15,230.51,141.81,281.82
000000035368.jpg,612,612,cup,0,431.69,123.5,612
000000035368.jpg,612,612,cup,0.21,294.29,67.85,420.6
000000035368.jpg,612,612,cup,114.88,434.78,153.11,585.17
000000035368.jpg,612,612,cup,0.07,417.33,104.26,438.73
000000035382.jpg,640,425,person,146.87,17.21,283.64,140.21
000000035382.jpg,640,425,person,270.28,0.96,324.72,68.76
000000035382.jpg,640,425,person,0.21,1.96,25.81,168.4
000000035382.jpg,640,425,cup,118.45,83.16,132.68,102.86
000000035382.jpg,640,425,cup,115.14,115.22,129.84,133.02
000000035407.jpg,640,480,cup,1.08,0,208.18,216.81
000000035506.jpg,481,640,sports ball,39.82,295.26,273.24,528.68
000000035552.jpg,640,427,sports ball,440.37,278.07,463.36,300.29
000000035552.jpg,640,427,person,152.57,61.48,335.84,379.09
000000035552.jpg,640,427,person,385.74,140.89,452.91,251.24
000000035552.jpg,640,427,person,84.6,126.38,145.16,256.22
000000035589.jpg,640,427,sports ball,363.06,225.14,367.92,229.2
000000035589.jpg,640,427,person,408.23,204.58,473.92,319.08
000000035589.jpg,640,427,person,534.12,102.76,574.27,157.29
000000035589.jpg,640,427,person,58.98,152.66,131.9,221.57
000000035589.jpg,640,427,person,376.76,61.25,399.94,91.46
000000035589.jpg,640,427,person,386.51,393.18,424.75,426.51
000000035589.jpg,640,427,person,170.52,372,203.5,414.18
000000035589.jpg,640,427,person,319.34,394.01,350.26,427
000000035589.jpg,640,427,person,34.78,375.48,68.05,407.1
000000035589.jpg,640,427,person,90.04,388.56,116.02,412.39
000000035589.jpg,640,427,person,116.2,378.38,142.77,408.94
000000035589.jpg,640,427,person,140.06,387.74,158.14,406.12
000000035589.jpg,640,427,person,519.99,235.01,594.22,335.47
000000035589.jpg,640,427,person,0,301,639,426
000000035672.jpg,500,274,person,2.47,53.38,500,270.61
000000035672.jpg,500,274,sports ball,345.9,35.99,485.41,94.72
000000035707.jpg,640,426,person,209.65,5.81,545.66,418.41
000000035707.jpg,640,426,person,480.06,377.41,640,425.78
000000035707.jpg,640,426,person,34.5,33.74,134.06,162.05
000000035707.jpg,640,426,cup,59.03,248.94,104.15,312.49
000000035768.jpg,640,436,cup,307.5,192.78,336.51,217.94
000000035768.jpg,640,436,cup,27.93,202.11,49.2,229.02
000000035768.jpg,640,436,cup,345.45,189.62,367.6,219.64
000000035818.jpg,576,384,sports ball,238.38,268.32,268,297.62
000000035818.jpg,576,384,person,66.97,163.42,124.12,223.83
000000035818.jpg,576,384,person,100.32,106.08,178.22,276.61
000000035818.jpg,576,384,person,162.97,107.76,203.89,262.44
000000035818.jpg,576,384,person,199.9,84.03,248.57,231.22
000000035818.jpg,576,384,person,245.25,92.43,294.66,122.42
000000035818.jpg,576,384,person,373.24,90.63,436.01,252.29
000000035818.jpg,576,384,person,456.72,84.3,488.53,132.03
000000035818.jpg,576,384,person,424.56,85.62,457.23,217.08
000000035818.jpg,576,384,person,217.59,113.04,279.61,269.29
000000035818.jpg,576,384,person,435.89,108.11,517.19,269.84
000000035818.jpg,576,384,sports ball,373.58,199.53,387.4,217.95
000000035820.jpg,640,480,cup,499.42,138.82,629.93,276.88
000000035820.jpg,640,480,cup,366.3,136.71,491.36,271.87
000000035820.jpg,640,480,cup,293.32,195.65,374.55,263.92
000000035820.jpg,640,480,cup,213.54,205.57,289.52,266.67
000000035820.jpg,640,480,cup,136.27,202.05,220.63,266.2
000000035827.jpg,640,426,person,78.5,216.35,323.57,417.38
000000035827.jpg,640,426,cup,361.97,110.91,375.71,124.66
000000035827.jpg,640,426,cup,478.22,116.65,503.07,146.85
000000035945.jpg,480,640,person,82.79,0,180.46,163.9
000000035945.jpg,480,640,cup,260.4,3.76,274.72,16.82
000000035945.jpg,480,640,person,295.61,0.14,452.02,107.77
000000035945.jpg,480,640,cup,225.01,0.67,239.29,22.78
000000035945.jpg,480,640,person,144.02,0,233.26,133.68
000000035948.jpg,640,453,sports ball,245.8,227.97,263.54,245.87
000000035948.jpg,640,453,person,125.21,29.52,332.88,447.91
000000035975.jpg,640,480,person,361.57,0.85,541.21,102.29
000000035975.jpg,640,480,cup,234.14,0,318.14,108.66
000000036017.jpg,640,480,person,425.16,45.32,544.34,195.28
000000036017.jpg,640,480,person,73.31,23.16,161.58,155.31
000000036017.jpg,640,480,person,232.22,18.7,339.34,156.06
000000036017.jpg,640,480,cup,155.21,188.73,198.58,268.84
000000036017.jpg,640,480,cup,353.93,252.74,419.4,360.2
000000036017.jpg,640,480,cup,229.05,146.13,261.03,183.7
000000036017.jpg,640,480,cup,366.64,146.06,396.79,199.21
000000036017.jpg,640,480,person,37.32,0,113.67,132.66
000000036017.jpg,640,480,person,1.19,2.37,119.7,273.78
000000036017.jpg,640,480,cup,367.81,324.11,428.83,471.36
000000036017.jpg,640,480,person,430.13,2.49,640,312.94
000000036034.jpg,500,375,person,110.99,0,386.77,73.15
000000036034.jpg,500,375,cup,341.84,21.71,432.42,140.64
000000036051.jpg,422,640,sports ball,270.33,331,326.87,379.61
000000036051.jpg,422,640,person,96.14,8.54,410.4,631.32
000000036051.jpg,422,640,person,0,50.2,118.78,183.36
000000036051.jpg,422,640,person,220.5,0,316.71,150.06
000000036051.jpg,422,640,person,285.46,60.69,407.44,174.33
000000036051.jpg,422,640,person,101.93,63.74,169.94,175.86
000000036051.jpg,422,640,person,0,0,98.55,108.07
000000036053.jpg,480,640,cup,365.59,351.36,407.03,388.2
000000036086.jpg,482,640,sports ball,110.18,481.63,164.52,534.3
000000036086.jpg,482,640,person,218.61,81.98,422.83,540.76
000000036113.jpg,640,421,person,90.79,14.35,311.25,420.01
000000036113.jpg,640,421,person,286.18,3.63,607.53,417.67
000000036113.jpg,640,421,cup,241.14,174.71,265.22,211.46
000000036221.jpg,640,427,cup,422.4,240.76,430.54,253.07
000000036221.jpg,640,427,cup,494.23,228.82,499.09,236.88
000000036226.jpg,640,427,sports ball,319.74,306.45,323.44,310.01
000000036226.jpg,640,427,person,394.41,70.55,417.01,103.6
000000036226.jpg,640,427,person,305.73,346.38,333.06,401.04
000000036226.jpg,640,427,person,319.63,25.29,335.13,59.54
000000036226.jpg,640,427,person,435.08,27.59,450.12,59.99
000000036226.jpg,640,427,person,92.45,127.45,115.2,158.57
000000036226.jpg,640,427,person,14.87,26.15,38.71,52.49
000000036226.jpg,640,427,person,607.51,72.31,633.14,94.08
000000036226.jpg,640,427,person,94.24,211.65,125.17,244.11
000000036226.jpg,640,427,person,56.13,213.95,73.61,255.74
000000036226.jpg,640,427,person,146.88,12.61,162.93,53.48
000000036226.jpg,640,427,person,610.36,28,627.07,41.78
000000036226.jpg,640,427,person,101.97,79.3,126.98,115.16
000000036226.jpg,640,427,person,8.42,40.43,28.8,65.64
000000036226.jpg,640,427,sports ball,574.41,216.2,582.4,226.02
000000036226.jpg,640,427,person,1,40,573,402
000000036262.jpg,500,313,cup,181.47,145.64,350.28,262.4
000000036318.jpg,640,427,cup,98.38,15,226.87,175.08
000000036318.jpg,640,427,cup,47.02,0.8,165.04,114.03
000000036318.jpg,640,427,cup,6.72,0,66.21,78.68
000000036318.jpg,640,427,cup,590.74,32.96,639.83,146.48
000000036351.jpg,640,427,sports ball,320.87,45.31,333.79,56.92
000000036351.jpg,640,427,person,4.8,256.2,223.58,420.28
000000036351.jpg,640,427,person,323.95,60.25,364.18,118.47
000000036351.jpg,640,427,person,221.66,118.98,348.32,402.05
000000036351.jpg,640,427,person,15.21,34.99,37.73,125.93
000000036351.jpg,640,427,person,508.14,75.93,528.8,142.2
000000036351.jpg,640,427,person,264.89,72.73,279.77,111.86
000000036351.jpg,640,427,person,53.1,66.02,74.87,122.23
000000036351.jpg,640,427,sports ball,515.31,105.27,521.19,111.79
000000036351.jpg,640,427,person,484.24,77.66,500.99,113.87
000000036373.jpg,427,640,sports ball,60.2,383.34,85.43,409.11
000000036373.jpg,427,640,person,99.24,224.46,366.74,507.78
000000036420.jpg,453,640,person,251.42,143.09,381.3,488.23
000000036420.jpg,453,640,person,126.56,188.16,281.89,490.19
000000036420.jpg,453,640,person,395.25,95.09,448.77,218.72
000000036420.jpg,453,640,person,254.09,129.12,277.69,216.08
000000036420.jpg,453,640,person,195.99,144.45,224.91,208.88
000000036420.jpg,453,640,sports ball,60.71,462.95,113.21,515.32
000000036420.jpg,453,640,person,75.62,118.65,164.3,381.44
000000036447.jpg,640,401,person,0.86,52.6,157.81,326.84
000000036447.jpg,640,401,person,69.39,19.82,333.42,295.57
000000036447.jpg,640,401,person,84.9,0,322.43,202.31
000000036447.jpg,640,401,person,303.68,0.75,499.22,210.71
000000036447.jpg,640,401,person,517.24,3.6,583.03,171.21
000000036447.jpg,640,401,person,0,0.09,96.89,249.48
000000036447.jpg,640,401,person,547.55,0.09,639.26,172.72
000000036447.jpg,640,401,cup,72.25,313.62,158.14,400.89
000000036473.jpg,425,640,person,0,76.22,386.88,632.81
000000036473.jpg,425,640,cup,311.37,398.29,333.8,438.95
000000036498.jpg,640,427,sports ball,590.76,121.1,631.36,158.78
000000036498.jpg,640,427,person,207.29,45.94,453.75,422.32
000000036561.jpg,640,248,person,276.42,61.86,368.93,162.18
000000036561.jpg,640,248,person,463.29,60.95,629.61,239.89
000000036561.jpg,640,248,person,164.68,46.14,247.04,144.97
000000036561.jpg,640,248,person,7.8,36.78,161.62,248
000000036561.jpg,640,248,person,13.47,62.24,50.23,129.89
000000036561.jpg,640,248,cup,254.91,172.9,276.12,203.04
000000036561.jpg,640,248,cup,274.55,218.17,306.85,247.49
000000036561.jpg,640,248,cup,395.88,201.44,413.15,240.3
000000036561.jpg,640,248,person,359.44,69.57,466.37,191.96
000000036561.jpg,640,248,cup,169.67,140.36,187.62,161.26
000000036561.jpg,640,248,cup,295.66,147.65,312.04,171.09
000000036561.jpg,640,248,cup,213.06,145.6,228.46,164.75
000000036567.jpg,640,480,cup,599.37,232.64,640,337.87
000000036574.jpg,640,480,cup,241.34,414.86,271.37,427.55
000000036574.jpg,640,480,cup,269.71,407.03,305.51,471.83
000000036574.jpg,640,480,cup,234.03,400.6,269.56,462.34
000000036614.jpg,640,480,person,1.08,99.41,227.54,474.31
000000036614.jpg,640,480,person,574.41,0,640,67.64
000000036614.jpg,640,480,cup,310.44,103.48,408.94,216.94
000000036614.jpg,640,480,cup,86.32,217.63,143.31,345.16
000000036622.jpg,640,480,cup,611.36,212.32,640,272.35
000000036622.jpg,640,480,cup,580.14,79.5,612.04,114.51
000000036622.jpg,640,480,cup,577.36,150.67,621.81,201.74
000000036652.jpg,428,640,cup,213.9,172.83,407.27,374.76
000000036748.jpg,640,543,sports ball,307.97,39.67,361.23,95.59
000000036748.jpg,640,543,person,429.52,142.77,610.11,485.65
000000036748.jpg,640,543,person,556.09,132.1,638.99,202.01
000000036748.jpg,640,543,person,6.1,111.04,186.69,528.36
000000036748.jpg,640,543,person,392.35,130.18,471.4,198.87
000000036748.jpg,640,543,person,114.7,103.72,219.64,390.47
000000036748.jpg,640,543,person,223.37,42.69,276.74,97.8
000000036748.jpg,640,543,person,34.35,54.93,121.56,174.89
000000036748.jpg,640,543,person,537.51,123.15,578.26,187.12
000000036748.jpg,640,543,person,438.41,119.13,475.9,182.2
000000036748.jpg,640,543,person,588.27,28.77,640,98.1
000000036748.jpg,640,543,person,102.56,35.12,159.53,93.87
000000036748.jpg,640,543,person,210.41,147.94,453.92,411.03
000000036748.jpg,640,543,person,4.23,0,582.49,194.63
000000036748.jpg,640,543,person,167,129,507,202
000000036773.jpg,512,640,sports ball,280.32,406.23,294.36,419.52
000000036773.jpg,512,640,person,114.54,272.17,372.26,508.42
000000036773.jpg,512,640,person,193.61,156.81,302.89,388.62
000000036773.jpg,512,640,person,368.94,134.3,437.68,376.19
000000036805.jpg,640,427,person,166,26.57,294.58,369.13
000000036805.jpg,640,427,cup,418.89,262.28,446.28,284.57
000000036816.jpg,640,427,person,574.2,83.31,629.08,270.8
000000036816.jpg,640,427,person,511.48,101.83,577.97,268.81
000000036816.jpg,640,427,person,212.06,91.96,287.87,268.51
000000036816.jpg,640,427,person,143.93,111.15,201.51,273.31
000000036816.jpg,640,427,person,362.28,99.24,410.34,169.25
000000036816.jpg,640,427,person,536.39,224.98,640,307.86
000000036816.jpg,640,427,person,451.15,110.3,509.78,269.23
000000036816.jpg,640,427,person,306.71,113.17,356.93,249.39
000000036816.jpg,640,427,person,415.04,106.23,461.02,164.23
000000036816.jpg,640,427,person,0,110.28,35.68,269.87
000000036816.jpg,640,427,sports ball,324.82,166.92,335.5,177.03
000000036816.jpg,640,427,person,331.01,144.65,510.86,375.25
000000037032.jpg,427,640,sports ball,274.45,241.68,303.54,272.46
000000037032.jpg,427,640,person,156.76,96.36,240.18,294.83
000000037032.jpg,427,640,person,348.42,111.81,418.63,277.4
000000037032.jpg,427,640,person,339.26,0.32,349.2,13.84
000000037032.jpg,427,640,person,252.41,122.07,369.82,321.29
000000037032.jpg,427,640,person,325.94,112.81,381.03,293.63
000000037032.jpg,427,640,person,33.76,124.09,100.84,330.11
000000037039.jpg,640,480,cup,0,338.06,73.18,465.06
000000037039.jpg,640,480,cup,185.54,289.66,247.39,394.86
000000037039.jpg,640,480,person,150.06,32.75,393.2,295.22
000000037063.jpg,640,380,cup,554.44,63.14,586.3,97.6
000000037063.jpg,640,380,person,0.85,45.26,258.74,375.73
000000037063.jpg,640,380,person,233.28,263.55,355.57,379.52
000000037063.jpg,640,380,cup,370.13,29.61,425.4,75.01
000000037063.jpg,640,380,cup,435.73,1.1,502.3,39.49
000000037158.jpg,640,427,sports ball,93.52,165.53,133.67,201.6
000000037158.jpg,640,427,person,269.63,10.56,617.95,422.2
000000037158.jpg,640,427,person,0,209.18,61.41,420.28
000000037158.jpg,640,427,person,85.29,198,143.99,427
000000037158.jpg,640,427,person,21.15,230.58,66.91,427
000000037158.jpg,640,427,person,50.86,218.71,105.08,426.85
000000037177.jpg,471,640,person,93.55,123.37,119.92,193.01
000000037177.jpg,471,640,person,62.18,133.96,71.56,163.6
000000037177.jpg,471,640,cup,260.39,586.14,293.27,634.4
000000037244.jpg,480,640,person,2.88,178.34,279.01,629.93
000000037244.jpg,480,640,person,1.44,2.88,191.28,302.02
000000037244.jpg,480,640,cup,422.07,25.52,450.71,48.23
000000037246.jpg,640,426,cup,534.81,0.09,625.44,69.52
000000037282.jpg,640,427,person,313.26,16.63,480.98,339.53
000000037282.jpg,640,427,person,191.48,11.49,326.47,317.86
000000037282.jpg,640,427,cup,444.36,341.3,545.91,422.41
000000037354.jpg,427,640,person,97.8,142.48,291.96,412.86
000000037354.jpg,427,640,sports ball,344.11,146.78,353.53,156.44
000000037354.jpg,427,640,person,277.38,105.55,423.96,186.14
000000037367.jpg,640,480,cup,317.67,168.82,350.66,228.06
000000037394.jpg,640,480,cup,474.61,1.08,609.44,208.18
000000037394.jpg,640,480,cup,2.16,2.16,126.2,226.52
000000037456.jpg,500,333,person,120.68,9.01,224.23,329.35
000000037456.jpg,500,333,person,214.77,70.86,365.18,329.76
000000037456.jpg,500,333,person,358.44,131.14,421.3,202.23
000000037456.jpg,500,333,cup,426.99,226.04,444.09,247.56
000000037456.jpg,500,333,cup,409.07,236.44,431.54,256.57
000000037456.jpg,500,333,cup,365.16,216.11,385.28,238.48
000000037519.jpg,640,427,sports ball,410.96,236.18,432.57,260.82
000000037519.jpg,640,427,person,34.11,19.49,473.08,427
000000037527.jpg,457,640,person,52.04,198.33,258.81,565.45
000000037527.jpg,457,640,cup,67.96,605.94,90.68,640
000000037527.jpg,457,640,cup,136.34,577.47,158.28,612.56
000000037527.jpg,457,640,cup,94.23,598.93,114.76,618.98
000000037527.jpg,457,640,cup,43.52,566.13,57.39,582.75
000000037527.jpg,457,640,cup,59.75,560.14,75.5,579.99
000000037527.jpg,457,640,cup,35.93,601.99,55.13,625.45
000000037527.jpg,457,640,cup,84.26,564.48,122.13,612.75
000000037527.jpg,457,640,cup,22.07,596.59,36.32,620.15
000000037527.jpg,457,640,cup,116.58,599.57,136.1,624.58
000000037527.jpg,457,640,cup,9.87,590.71,24.8,609.42
000000037527.jpg,457,640,cup,0,586.78,15.24,607.19
000000037539.jpg,640,478,cup,262.77,34.01,352,124.21
000000037616.jpg,640,480,person,0,0,173.66,443.33
000000037616.jpg,640,480,cup,265.99,239.67,283.98,256.55
000000037616.jpg,640,480,cup,287.85,244.08,300.35,260.51
000000037616.jpg,640,480,cup,268.76,234.95,279.81,242.81
000000037616.jpg,640,480,cup,295.27,237.97,307.74,254.94
000000037616.jpg,640,480,cup,288.28,235.31,300.67,243.68
000000037624.jpg,612,612,person,381.36,310,407.51,367.53
000000037624.jpg,612,612,person,112.49,280.96,121.48,321.82
000000037624.jpg,612,612,person,514.37,274.93,525.02,293.05
000000037624.jpg,612,612,person,14.51,324.38,30.21,344.38
000000037624.jpg,612,612,person,61.94,347.91,89.54,385.09
000000037624.jpg,612,612,person,97.96,242.94,108.61,266.77
000000037624.jpg,612,612,person,34.54,300.34,52.76,327.67
000000037624.jpg,612,612,person,40.07,286.73,53.06,304.67
000000037624.jpg,612,612,person,434.61,245.19,456.28,273.37
000000037624.jpg,612,612,person,27.51,470.12,154.03,606.27
000000037624.jpg,612,612,person,475.97,227.32,486.65,243.89
000000037624.jpg,612,612,sports ball,323.89,313.51,327.82,317.51
000000037624.jpg,612,612,person,189.79,244.48,205.9,278.71
000000037624.jpg,612,612,person,40.8,252.89,50.4,267.97
000000037624.jpg,612,612,person,311,240,482,302
000000037655.jpg,480,640,cup,234.43,419.52,365.3,577.72
000000037655.jpg,480,640,cup,0,384.8,96.54,524.29
000000037655.jpg,480,640,person,7.21,15.14,389.19,464.86
000000037655.jpg,480,640,cup,0,248.61,29.64,360.19
000000037660.jpg,612,612,person,0,259.93,411.21,602.37
000000037660.jpg,612,612,cup,385.11,270.74,486.78,416.82
000000037662.jpg,427,640,sports ball,66.69,438.32,195.63,574.22
000000037688.jpg,640,480,person,365.66,0.44,639.95,113.45
000000037688.jpg,640,480,cup,1.08,21.57,133.75,346.25
000000037688.jpg,640,480,cup,191.57,158.92,446.64,341.88
000000037688.jpg,640,480,cup,31.45,0,155.09,229.85
000000037688.jpg,640,480,cup,0,327.56,34.88,480
000000037688.jpg,640,480,person,130.52,1.08,322.52,97.08
000000037719.jpg,480,640,person,87.81,0.61,265.25,200.23
000000037719.jpg,480,640,cup,145.26,166.49,357.8,334.5
000000037719.jpg,480,640,cup,354,99.87,378.73,143.03
000000037719.jpg,480,640,cup,227.66,180.43,271.19,230.25
000000037719.jpg,480,640,person,306.49,426.95,480,640
000000037719.jpg,480,640,person,305.41,0,458.43,132.62
000000037719.jpg,480,640,cup,466.87,211.35,479.49,255.2
000000037727.jpg,612,612,cup,111.44,333.4,144.49,385.41
000000037800.jpg,640,426,person,552.65,71.96,640,296.47
000000037800.jpg,640,426,cup,229.27,89.03,290.84,192.21
000000037800.jpg,640,426,cup,265.35,73.84,318.07,160.85
000000037800.jpg,640,426,cup,210.68,53.55,249.93,104.53
000000037843.jpg,640,427,person,281.15,0.96,517.2,115.15
000000037843.jpg,640,427,cup,298.44,254.89,443.28,426.94
000000037843.jpg,640,427,cup,509.52,67.01,567.09,131.3
000000037843.jpg,640,427,cup,367.65,114,405.63,164.8
000000037843.jpg,640,427,person,1.11,1.11,248.44,130.87
000000037862.jpg,640,480,cup,624.04,100.39,640,109.29
000000037862.jpg,640,480,cup,568.84,91.98,582.06,96.31
000000037862.jpg,640,480,cup,537.33,91.16,556.8,108.56
000000037862.jpg,640,480,cup,610.57,106.74,639.71,128.02
000000037986.jpg,500,375,cup,222.99,228.7,238.58,240.43
000000038226.jpg,640,426,person,0.06,167.36,251.73,375.99
000000038226.jpg,640,426,person,312.68,229.49,491.51,391.93
000000038226.jpg,640,426,person,533.05,347.98,565.2,425.08
000000038226.jpg,640,426,cup,188.13,353.95,251.39,388.18
000000038226.jpg,640,426,cup,0.96,316.57,62.22,372.1
000000038226.jpg,640,426,cup,152.03,348.51,205.78,381.01
000000038226.jpg,640,426,cup,59.13,344.27,96.26,376.55
000000038226.jpg,640,426,person,533.61,74.88,640,415.46
000000038226.jpg,640,426,person,453.98,326.27,537.66,426
000000038226.jpg,640,426,cup,252.12,353.12,276.27,387.29
000000038266.jpg,640,424,person,227.72,50.5,405.9,413.52
000000038266.jpg,640,424,person,147.69,25.43,281.08,417.04
000000038266.jpg,640,424,cup,538.09,155.68,573.18,194.27
000000038266.jpg,640,424,cup,566.81,201.98,606.24,214.73
000000038266.jpg,640,424,person,0.95,108.62,133.39,336.34
000000038266.jpg,640,424,cup,563.85,246.08,593.68,256.82
000000038266.jpg,640,424,cup,586.93,175.25,624.69,186.37
000000038266.jpg,640,424,cup,602.97,214.08,623.02,222.54
000000038266.jpg,640,424,cup,496.42,219.77,530.11,228.94
000000038266.jpg,640,424,cup,585.29,184.22,624.65,192.67
000000038266.jpg,640,424,cup,564.25,225.52,603.65,235.64
000000038266.jpg,640,424,cup,499.7,163.32,532.94,172.64
000000038266.jpg,640,424,cup,566.56,210.53,604.83,222.86
000000038266.jpg,640,424,cup,537.21,135.14,573.19,140.37
000000038266.jpg,640,424,cup,499.45,178.54,532.44,185.76
000000038266.jpg,640,424,cup,536.42,126.08,572.43,137.2
000000038266.jpg,640,424,cup,2,15,639,423
000000038276.jpg,640,423,cup,511.82,173.38,535.03,223.06
000000038276.jpg,640,423,cup,429.34,184.89,462.12,213.03
000000038276.jpg,640,423,cup,433.63,199.8,467.2,229.56
000000038276.jpg,640,423,cup,409.99,195.39,428.85,217.25
000000038305.jpg,640,480,cup,352.5,0,640,178.49
000000038323.jpg,640,480,cup,280.48,14.85,443.17,216.72
000000038353.jpg,428,640,sports ball,276.03,595.28,299.81,621.5
000000038353.jpg,428,640,cup,136.37,138.51,158.49,160.08
000000038353.jpg,428,640,sports ball,61.51,239.38,181.19,359.06
000000038370.jpg,640,480,person,357.16,77.68,558.45,338.84
000000038370.jpg,640,480,person,400.79,112.77,460.93,275.32
000000038370.jpg,640,480,person,206.27,118.73,289.15,214.2
000000038370.jpg,640,480,person,44.32,107.57,178.38,294.59
000000038370.jpg,640,480,person,144.54,175.82,318.2,419.6
000000038370.jpg,640,480,cup,253.17,215.03,280.39,254.78
000000038370.jpg,640,480,cup,265.82,200.27,293.74,244.3
000000038370.jpg,640,480,cup,401.19,217.27,424.81,250.56
000000038370.jpg,640,480,cup,353.4,179.64,370.83,217.34
000000038432.jpg,640,480,cup,302.65,196.8,323.07,232.79
000000038432.jpg,640,480,person,211.36,95.89,529.46,480
000000038432.jpg,640,480,person,465.98,63.64,640,346.25
000000038432.jpg,640,480,person,470.56,33.92,557.07,152.75
